61495
27308
49771
33821
38475
44929
31704
48943
62873
59537
90493
54214
39195
13112
76045
88160
17954
33499
29231
47373
117562
1620
9155
37939
9269
23345
54777
17684
10682
7401
33111
26308
5573
4413
57782
10942
766
73130
49297
16616
90179
11257
15764
9299
1798
4063
4736
24931
26043
9312
42713
59458
28241
24860
787
2949
10090
23519
10668
9714
12910
23790
25318
32991
27532
16231
7044
19263
5010
6952
6648
12205
33526
15875
39177
18767
13411
4211
13425
12505
1652
3100
8858
14572
1146
1412
3468
11638
25765
38559
80289
76959
151941
99375
39170
64188
39438
15248
34129
19132
34591
4850
9565
98957
7374
9094
1871
2436
2104
17848
505
1589
206
47
187
239
3260
1457
29674
4491
584
4199
1639
21676
15601
13733
11652
12595
1303
10896
22532
19419
38069
16440
14626
15326
9692
19706
15603
22886
11073
25965
6684
13360
41056
55718
26619
32083
11394
13915
12224
9540
7183
7959
9095
3063
9403
3088
23965
23771
17278
12052
10185
6832
3459
11927
1041
879
409
3444
14555
11491
6420
11897
8578
10044
18464
27517
45695
43052
17865
6420
560
2325
11973
14542
17289
14730
16979
20777
11643
17853
22114
18940
18669
14599
13704
6549
13114
16094
10327
8455
19403
42716
45189
24604
534
6104
10052
30994
25963
18498
1402
24743
20688
7400
2748
12041
34536
25051
13653
6746
5259
5424
7482
5093
7792
7929
5243
36520
10197
16902
14580
9568
16648
15880
18780
36748
7923
13923
12109
15729
16919
7081
10230
5154
11564
27714
22845
20609
24327
17765
25936
8089
21855
9800
24173
8816
29586
5629
18270
11647
29216
17623
28031
16822
6854
15205
20219
20366
15858
13152
22411
20369
29473
14127
14033
6031
15046
16506
14263
17279
9558
1886
28106
2496
13056
9373
10572
18557
12198
12299
13616
21221
36320
10404
25142
6881
28605
14243
15096
15416
15531
20490
6545
12397
11326
28828
27979
27777
49908
26113
74296
43517
43083
35478
38783
15620
31204
31083
49314
119775
10750
1424
9689
23753
5122
310
10523
10623
43697
24216
26735
34302
63904
57591
54892
6614
25250
21693
13762
13221
14903
2763
4511
28613
38036
46821
17952
38660
57774
31972
17948
938
653
600
17894
28428
27152
65623
28823
29236
2723
20207
24563
31272
13234
13468
26261
19585
6744
23637
13025
803
2556
13968
3983
3085
4067
425
226
8689
8984
5725
425
7553
4928
2547
42
23
13
7
838
2696
3303
2402
6318
2375
7764
895
3677
3331
3074
479
3442
919
10411
126
2076
7457
19957
13987
23082
3442
8339
13330
13236
11995
31475
16382
25088
17225
39980
3712
659
4709
8119
9560
7568
7593
15994
9712
5987
14273
11034
8655
6033
18067
8540
21621
45585
38514
64031
32243
34013
39840
60792
27391
40389
11842
6696
9259
50515
71963
16679
13549
40954
14947
32736
32949
17734
36715
24385
15589
42658
52315
30925
54911
10613
50306
16163
38769
11635
60751
87574
74035
66016
92390
53557
81528
28404
32063
6102
49471
24611
